product_name,product_description,product_rating,product_price,regular_price,product_url
Dermika Neocollagen,"multikolagenowy krem wzmacniający do redukcji zmarszczek na dzień i noc 50+, 50 ml",(5),69.99,69.99,/dermika-krem-do-twarzy-50-50ml-000000000000256626.html
Bioderma Sensibio AR BB Cream,"krem BB do skóry z problemami naczynkowymi z SPF30, 40 ml",(18),83.99,119.99,/bioderma-krem-bb-do-skory-z-problemami-naczynkowymi-40ml-000000000000248837.html
Tołpa Dermo Face Lumi Filter,"krem do twarzy SPF50, 40 ml",(7),37.99,59.99,/tolpa-krem-do-twarzy-spf50-40-ml-000000000000424658.html
Yasumi M2 For Men,"krem-żel po goleniu do twarzy, 75 ml",(13),34.99,54.99,/yasumi-krem-zel-do-twarzy-75ml-000000000000322513.html
Physiogel Codzienne Nawilżanie,"krem do skóry suchej i wrażliwej, 75 ml",,75.99,75.99,/physiogel-krem-do-skory-suchej-i-wrazliwej-75-ml-50703602.html
Dermedic Oilage,"odżywczy krem do twarzy na dzień, 50 g",(15),55.99,69.99,/dermedic-odzywczy-krem-do-twarzy-na-dzien-50g-000000000000306970.html
Nivea Men Protect & Care,"intensywnie nawilżający krem do twarzy z aloesem męski, 50 ml",(2),24.99,34.99,/nivea-men-intensywnie-nawilzajacy-krem-do-twarzy-z-aloesem-dla-mezczyzn-50ml-000000000000218819.html
Bioliq 45+,"krem ujędrniająco-wygładzający na dzień 45+, 50 ml",(6),18.89,26.99,/bioliq-krem-ujedrniajaco-wygladzajacy-na-dzien-45-50ml-000000000000278206.html
Sielanka,"krem dobry na wszystko do twarzy, ciała, dłoni i paznokci, 50 ml",(4),4.79,7.99,/sielanka-krem-dobry-na-wszystko-do-twarzy-ciala-dloni-i-paznokci-50-ml-000000000000450250.html
Nivea Soft,"krem do twarzy i ciała dla dzieci księżniczka, 100 ml",(3),9.99,12.99,/nivea-krem-do-twarzy-i-ciala-dla-dzieci-ksiezniczka-100-ml-000000000000423638.html
Herla Hydra Plants,"krem do twarzy na dzień, 50 ml",(8),139.99,139.99,/herla-krem-do-twarzy-na-dzien-50-ml-000000000000378093.html
Sielanka Konwalia,"regenerujący krem do twarzy, 50 ml",,11.99,11.99,/sielanka-regenerujacy-krem-do-twarzy-50-ml-000000000000438403.html
Bielenda Vegan Muesli,"matujący krem do twarzy na dzień i noc, 50 ml",(5),15.39,21.99,/bielenda-matujacy-krem-do-twarzy-na-dzien-i-noc-50-ml-000000000000367318.html
Bandi Well Aging,"intensywna kuracja młodości do twarzy, 50 ml",(2),79.99,79.99,/bandi-intensywna-kuracja-mlodosci-do-twarzy-50-ml-000000000000412781.html
Equilibra Sun,"krem do twarzy SPF50+, 75 ml",(50),34.99,34.99,/equilibra-krem-do-twarzy-spf50-75-ml-000000000000383785.html
Holika Holika,"rozświetlający krem BB SPF45 PA++, 30 ml",(35),47.99,47.99,/holika-holika-rozswietlajacy-krem-bb-spf45-pa-30-ml-000000000000376326.html
Orientana Hello Daktyl,"odżywczy krem do twarzy, 40 ml",,20.99,29.99,/orientana-odzywczy-krem-do-twarzy-40-ml-000000000000438537.html
Ziaja med Med.,"krem do cery naczynkowej SPF50+, 50 ml",(11),28.99,28.99,/ziaja-med-krem-do-cery-naczynkowej-spf50-50-ml-000000000000387432.html
Faceboom,"matująco-detoksykujący krem do twarzy na dzień i noc, 50 ml",(82),19.59,26.99,/faceboom-matujaco-detoksykujacy-krem-do-twarzy-na-dzien-i-noc-50-ml-000000000000371912.html
Nacomi Glass Skin,"nawilżający krem do twarzy na dzień, 40 ml",(9),21.59,35.99,/nacomi-nawilzajacy-krem-do-twarzy-na-dzien-40-ml-000000000000433320.html
Only Bio Ritualia,"krem do twarzy na noc, 50 ml",,23.99,39.99,/only-bio-krem-do-twarzy-na-noc-50-ml-000000000000438667.html
Janda My Clinic Kriology,"krem na dzień dobry do twarzy 50+, 50 ml",(3),45.49,64.99,/janda-krem-na-dzien-dobry-do-twarzy-50-50-ml-000000000000415212.html
Bandi Veno Care,"krem redukujący zaczerwienienia do twarzy, 50 ml",(13),64.99,64.99,/bandi-krem-redukujacy-zaczerwienienia-do-twarzy-50-ml-000000000000351187.html
Janda My Clinic Kriology,"krem na dzień dobry do twarzy 60+, 50 ml",(5),45.49,64.99,/janda-krem-na-dzien-dobry-do-twarzy-60-50-ml-000000000000415214.html
Ziaja,"przeciwzmarszczkowy krem do cery dojrzałej z koenzymem Q10 i retinolem, 50 ml",(15),9.79,9.79,/ziaja-przeciwzmarszczkowy-krem-do-cery-dojrzalej-z-koenzymem-q10-i-retinolem-50-ml-000000000000299063.html
L'Oréal Paris Revitalift Filler,"przeciwzmarszczkowy krem do twarzy, 50 ml",(8),79.99,97.99,/loreal-paris-przeciwzmarszczkowy-krem-do-twarzy-50-ml-000000000000434917.html
Sielanka Róża,"przeciwzmarszczkowy krem do twarzy, 50 ml",,11.99,11.99,/sielanka-przeciwzmarszczkowy-krem-do-twarzy-50-ml-000000000000438398.html
Orientana,"krem do twarzy z żeń-szeń indyjski na dzień i noc, 40 g",(61),31.49,45.99,/orientana-krem-do-twarzy-z-zen-szen-indyjski-na-dzien-i-noc-40-g-000000000000275781.html
Cetaphil Pro Itch Control,"balsam do nawilżania twarzy, 295 ml",(5),49.99,57.99,/cetaphil-balsam-do-nawilzania-twarzy-295-ml-000000000000384535.html
Revox Just,"krem do twarzy, 30 ml",(1),14.69,20.99,/revox-krem-do-twarzy-30-ml-000000000000436912.html
Derma Sun Anti-Age,"ochronny krem do twarzy SPF50, 50 ml",(1),62.99,62.99,/derma-ochronny-krem-do-twarzy-spf50-50-ml-000000000000413387.html
Basiclab Masculis Men,"lekki krem antyoksydacyjny do twarzy z SPF30, 50 ml",,109.99,139.99,/basiclab-lekki-krem-antyoksydacyjny-do-twarzy-z-spf30-50-ml-000000000000447635.html
Revuele Hydralift Hyaluron,"krem-fluid do twarzy na noc, 50 ml",(34),11.99,11.99,/revuele-krem-fluid-do-twarzy-na-noc-50ml-000000000000322894.html
Bielenda Only For Men Barber,"żel-booster do twarzy, 30 ml",(3),12.89,21.49,/bielenda-zel-booster-do-twarzy-30-ml-000000000000405426.html
L'Oréal Paris Revitalift,"przeciwstarzeniowy krem do twarzy SPF50, 50 ml",(26),47.99,55.99,/loreal-paris-przeciwstarzeniowy-krem-do-twarzy-spf50-50-ml-000000000000406711.html
Holika Holika Sun Cream,"tonujący krem przeciwsłoneczny z SPF50 PA+++ do twarzy, 60 ml",(2),109.99,109.99,/holika-holika-tonujacy-krem-przeciwsloneczny-z-spf50-pa-do-twarzy-60-ml-000000000000424292.html
L'Oréal Paris Men Expert Hydra 24H,"intensywnie nawilżający krem do twarzy męski, 50 ml",(2),27.99,34.99,/loreal-paris-men-expert-intensywnie-nawilzajacy-krem-do-twarzy-50ml-000000000000275083.html
Bandi Anti Aging,"kremowa kuracja przeciw zmarszczkom, 50 ml",(11),91.99,91.99,/bandi-kremowa-kuracja-przeciw-zmarszczkom-50ml-000000000000281634.html
Miya Cosmetics MyWonderBalm,"krem do twarzy intensywnie nawilżający z olejkiem kokosowym, 75 ml",(132),32.99,32.99,/miya-cosmetics-krem-do-twarzy-intensywnie-nawilzajacy-z-olejkiem-kokosowym-75ml-000000000000294704.html
Bielenda Ujędrniające Peptydy,"ujędrniająco-nawilżający krem przeciwzmarszczkowy do twarzy 40+, 50 ml",(3),20.99,29.99,/bielenda-ujedrniajaco-nawilzajacy-krem-przeciwzmarszczkowy-do-twarzy-40-50-ml-000000000000436298.html
Pharmaceris S,"mineralny spray ochronny do twarzy i ciała z SPF50+, 100 ml",(10),59.99,59.99,/pharmaceris-mineralny-spray-ochronny-do-twarzy-i-ciala-z-spf50-100-ml-000000000000411479.html
Bielenda Cera naczynkowa,"krem do twarzy redukujący zaczerwienienia, 50 ml",(7),18.19,24.99,/bielenda-krem-do-twarzy-redukujacy-zaczerwienienia-50-ml-000000000000362479.html
Ziaja Sopot Sun,"krem przeciw zmarszczkom SPF30 do twarzy, 60 ml",(19),16.99,16.99,/ziaja-krem-przeciwzmarszczkowy-spf30-60ml-000000000000257053.html
Dermedic Sunbrella,"wodoodporne mleczko ochronne dla dzieci SPF50, 100 g",(4),69.99,69.99,/dermedic-mleczko-ochronne-do-ciala-100g-000000000000245170.html
Lirene Caramel,"samoopalający żel do twarzy, 75 ml",(16),19.49,19.49,/lirene-samoopalajacy-zel-do-twarzy-75-ml-000000000000381723.html
L'Oréal Paris Hyaluron Specialist,"krem maska do twarzy na noc, 50 ml",(19),25.29,38.99,/loreal-paris-krem-maska-do-twarzy-na-noc-50-ml-000000000000368104.html
Pharmaceris T Sebo-Moistatic,"krem nawilżająco-kojący SPF30 do twarzy w trakcie i po kuracjach przeciwtrądzikowych,50 ml",(24),61.99,61.99,/pharmaceris-krem-nawilzajaco-kojacy-spf30-do-twarzy-w-trakcie-i-po-kuracjach-przeciwtradzikowych50-ml-000000000000225470.html
Revox Help Anti Redness,"krem przeciw zaczerwienieniom do twarzy, 30 ml",(2),13.99,19.99,/revox-krem-przeciw-zaczerwienieniom-do-twarzy-30-ml-000000000000436781.html
Mustela Cicastela,"regenerujący krem dla dzieci, 40 ml",(2),31.99,31.99,/mustela-regenerujacy-krem-dla-dzieci-40-ml-000000000000429509.html
La Roche-Posay Cicaplast B5,"kojący balsam regenerujący z SPF50, 40 ml",(11),74.99,74.99,/la-roche-posay-balsam-do-ciala-40ml-000000000000302591.html
Iwostin Solecrin,"krem BB do twarzy SPF50+, 30 ml",(15),51.99,51.99,/iwostin-krem-bb-do-twarzy-spf50-30-ml-000000000000384776.html
Pharmaceris T Comedo Acne,"krem przeciw zaskórnikom odblokowuje i zwęża pory, 40 ml",(21),56.99,56.99,/pharmaceris-krem-przeciw-zaskornikom-odblokowuje-i-zweza-pory-40-ml-000000000000389535.html
Tołpa Dermo Face Modelar 50+,"krem modelujący owal twarzy na dzień z SPF15, 40 ml",(10),59.99,59.99,/tolpa-krem-do-twarzy-40ml-000000000000226728.html
Dermedic Melumin,"ochronny krem rozjaśniający do twarzy z SPF50+, 50 ml",,59.99,89.99,/dermedic-ochronny-krem-rozjasniajacy-do-twarzy-z-spf50-50-ml-000000000000432878.html
Nivea Cellular Luminous 630,"krem do twarzy przeciw przebarwieniom na noc, 50 ml",(3),62.99,86.99,/nivea-krem-do-twarzy-przeciw-przebarwieniom-na-noc-50-ml-000000000000406885.html
Ziaja med,"krem wyciszający rumień do twarzy, 50 ml",(8),21.99,21.99,/ziaja-med-krem-wyciszajacy-rumien-do-twarzy-50-ml-000000000000249918.html
Nacomi Baby,"nawilżający krem do twarzy, 50 ml",(13),12.59,19.99,/nacomi-nawilzajacy-krem-do-twarzy-50-ml-000000000000385648.html
iUNIK Centella,"kojący krem do twarzy z wąkrotką azjatycką, 60 ml",,69.9,69.9,/iunik-kojacy-krem-do-twarzy-z-wakrotka-azjatycka-60-ml-54532306.html
Feel Free Nawilżanie,"nawilżający krem do twarzy na dzień, 50 ml",(73),17.49,24.99,/feel-free-nawilzajacy-krem-do-twarzy-na-dzien-50-ml-000000000000312607.html
Yasumi,"krem głęboko nawilżający do twarzy, 50 ml",(8),65.79,93.99,/yasumi-krem-gleboko-nawilzajacy-do-twarzy-50-ml-000000000000384082.html
Nivea Cellular,"duopack: przeciwzmarszczkowy krem do twarzy, 2x50 ml",(15),67.49,74.99,/nivea-duopack-przeciwzmarszczkowy-krem-do-twarzy-2x50-ml-000000000000413800.html
Bandi Veno Care,"krem wyrównujący koloryt do twarzy, 30 ml",(10),54.99,54.99,/bandi-krem-wyrownujacy-koloryt-do-twarzy-30-ml-000000000000351190.html
Bandi Hydro Care,"całonocna kuracja nawilżająco-łagodząca do twarzy, 75 ml",(11),74.99,74.99,/bandi-calonocna-kuracja-nawilzajaco-lagodzaca-do-twarzy-75-ml-000000000000363880.html
Cetaphil PRO Redness Control,"krem do twarzy na dzień SPF30, 50 ml",(6),89.99,104.99,/cetaphil-krem-do-twarzy-na-dzien-spf30-50-ml-000000000000384531.html
La Roche-Posay Anthelios UVmune 400,"krem nawilżający do twarzy z filtrem SPF50+, 50 ml",(15),113.99,113.99,/la-roche-posay-krem-nawilzajacy-do-twarzy-z-filtrem-spf50-50-ml-000000000000411846.html
Bielenda Professional S.O.S,"wzmacniający krem do skóry naczynkowej z rutyną i witaminą C, 50 ml",(8),48.99,48.99,/bielenda-professional-krem-do-skory-naczynkowej-50ml-000000000000301880.html
Yasumi Rice,"odżywczy krem do twarzy na dzień i noc, 50 ml",(29),62.99,89.99,/yasumi-krem-do-twarzy-50ml-000000000000300028.html
Dermedic Redness,"bogaty krem do twarzy, 40 ml",(1),48.99,69.99,/dermedic-bogaty-krem-do-twarzy-40-ml-000000000000411458.html
Ziaja med,"natłuszczający krem, 50 ml",(10),17.59,21.99,/ziaja-med-natluszczajacy-krem-50-ml-000000000000264965.html
Bandi Sebo Care PMF POREfectionist,"emulsja zwężająca pory do twarzy, 50 ml",(13),57.99,57.99,/bandi-emulsja-zwezajaca-pory-50ml-000000000000295868.html
Bielenda Diamentowe Lipidy,"przeciwzmarszczkowy krem do twarzy 50+, 50 ml",(8),20.99,28.99,/bielenda-przeciwzmarszczkowy-krem-do-twarzy-50-50-ml-000000000000422520.html
Nivea Q10 Plus,"duopack: przeciwzmarszczkowy krem do twarzy, 2x50 ml",(15),62.99,69.99,/nivea-duopack-przeciwzmarszczkowy-krem-do-twarzy-2x50-ml-000000000000413804.html
Faceboom,"nawilżająco-kojący hydro krem do twarzy, 50 ml",(77),19.59,26.99,/faceboom-nawilzajaco-kojacy-hydro-krem-do-twarzy-50-ml-000000000000371928.html
Bioderma Hydrabio Créme,"krem głęboko nawilżający o bogatej konsystencji do twarzy, 50 ml",(25),69.99,99.99,/bioderma-krem-do-twarzy-50ml-000000000000286346.html
Dermika Neocollagen,"multikolagenowy krem odżywczy do redukcji zmarszczek na dzień i noc 70+, 50 ml",(2),69.99,69.99,/dermika-krem-do-twarzy-70-50ml-000000000000256628.html
La Roche-Posay Effaclar Duo Unifiant,"tonujący krem zwalczający niedoskonałości do twarzy, 40 ml",(22),89.99,89.99,/la-roche-posay-krem-do-twarzy-40ml-000000000000302595.html
Ziaja,"łagodząco-ochronny krem z olejem arganowym do twarzy na dzień i na noc do skóry bardzo suchej i podrażnionej, 75 ml",(10),10.99,10.99,/ziaja-krem-arganowy-do-twarzy-na-dzien-na-noc-75ml-000000000000252790.html
Orientana Hello Daktyl,"krem-maska do twarzy na noc, 40 ml",(1),20.99,29.99,/orientana-krem-maska-do-twarzy-na-noc-40-ml-000000000000438534.html
Nivea Men Protect & Care,"nawilżający krem do twarzy męski, 75 ml",(1),17.49,33.99,/nivea-men-krem-do-twarzy-75ml-000000000000218818.html
Pure By Clochee Super Foods,"matujący krem z witaminami do twarzy, 50 ml",,41.99,59.99,/pure-by-clochee-matujacy-krem-z-witaminami-do-twarzy-50-ml-000000000000424726.html
Bielenda Złote Ceramidy,"krem przeciwzmarszczkowy na dzień i noc do twarzy 70+, 50 ml",(4),18.19,24.99,/bielenda-krem-przeciwzmarszczkowy-na-dzien-i-noc-do-twarzy-70-50-ml-000000000000401247.html
Weleda Skin Food,"odżywczy krem do twarzy na dzień, 40 ml",,85.99,85.99,/weleda-odzywczy-krem-do-twarzy-na-dzien-40-ml-000000000000438023.html
Emotopic MED+,"specjalny krem natłuszczający na twarz, powieki i ciało do codziennego stosowania, 75 ml",(11),36.99,36.99,/emotopic-specjalny-krem-natluszczajacy-na-twarz-powieki-i-cialo-do-codziennego-stosowania-75-ml-000000000000389694.html
Bergamo Luxury Caviar,"krem przeciwzmarszczkowy z kawiorem do twarzy, 50 g",(32),62.99,62.99,/bergamo-krem-przeciwzmarszczkowy-z-kawiorem-do-twarzy-50-g-000000000000262753.html
Nivea Men Sensitive,"nawilżający krem do twarzy dla mężczyzn do skóry wrażliwej, 50 ml",(4),24.99,34.99,/nivea-nawilzajacy-krem-do-twarzy-dla-mezczyzn-do-skory-wrazliwej-50-ml-000000000000368982.html
Bioderma Sébium Kerato+,"krem-żel do twarzy przeciwtrądzikowy, 30 ml",(8),55.99,79.99,/bioderma-krem-zel-do-twarzy-przeciwtradzikowy-30-ml-000000000000427864.html
Facemania Vitamin C,"rozjaśniający krem do twarzy z witaminą C, 50 ml",(11),27.99,39.99,/facemania-rozjasniajacy-krem-do-twarzy-z-witamina-c-50-ml-000000000000352545.html
Iwostin Solecrin,"krem na przebarwienia do twarzy SPF50+, 50 ml",(10),49.99,67.99,/iwostin-krem-na-przebarwienia-do-twarzy-spf50-50-ml-000000000000384761.html
Ziaja Kozie Mleko,"krem nawilżający do twarzy dla cery suchej i skłonna do zmarszczek na dzień i na noc, 50 ml",(11),11.29,11.29,/ziaja-krem-nawilzajacy-do-twarzy-dla-cery-suchej-i-sklonna-do-zmarszczek-na-dzien-i-na-noc-50-ml-000000000000215289.html
Lirene C+E,"rewitalizujący krem do twarzy, 50 ml",(5),28.99,28.99,/lirene-rewitalizujacy-krem-do-twarzy-50-ml-000000000000424325.html
Ziaja med,"krem naprawczy do twarzy, 80 ml",(9),28.99,28.99,/ziaja-med-krem-naprawczy-do-twarzy-80-ml-000000000000249302.html
Soqu Vitamin C,"rozświetlający krem z koenzymem Q10 do twarzy, 70 g",(17),72.99,72.99,/soqu-rozswietlajacy-krem-z-koenzymem-q10-do-twarzy-70-g-000000000000390513.html
Nacomi Baby,"krem na każdą pogodę SPF50, 50 ml",(8),19.59,31.99,/nacomi-krem-na-kazda-pogode-spf50-50-ml-000000000000385647.html
Ava Fill&Lift,"krem przeciwzmarszczkowy do twarzy, 50 ml",(9),33.59,47.99,/ava-krem-przeciwzmarszczkowy-do-twarzy-50-ml-000000000000423677.html
Bielenda Kuracja Młodości,"naprawczy krem przeciwzmarszczkowy na dzień i na noc 80+, 50 ml",(10),18.89,26.99,/bielenda-80-naprawczy-krem-przeciwzmarszczkowy-na-dzien-na-noc-50ml-000000000000322449.html
Needit Nature,"regenerujący krem naturalny do twarzy, 60 ml",(8),36.99,62.99,/needit-regenerujacy-krem-naturalny-do-twarzy-60-ml-000000000000403907.html
Bandi Juicy Power,"nawilżający booster w kremie do twarzy, 40 ml",(1),49.99,49.99,/bandi-nawilzajacy-booster-w-kremie-do-twarzy-40-ml-000000000000447785.html
AA Aloes Pink,"nawilżający krem do twarzy na dzień, 50 ml",(10),23.99,23.99,/aa-nawilzajacy-krem-do-twarzy-na-dzien-50-ml-000000000000415186.html
Basiclab Complementis,"trehalozowy krem przywracający równowagę o bogatej konsystencji z 3% ksylitolem i 2% inozytolem do twarzy, 50 ml",(1),109.99,109.99,/basiclab-trehalozowy-krem-przywracajacy-rownowage-o-bogatej-konsystencji-z-3-ksylitolem-i-2-inozytolem-do-twarzy-50-ml-000000000000435404.html
Teaology Matcha,"krem do twarzy i szyi z herbatą matcha, 30 ml",(65),54.99,69.99,/teaology-krem-do-twarzy-i-szyi-z-herbata-matcha-30-ml-000000000000351278.html
Orientana Natural Snail Cream,"regenerujący krem do twarzy ze śluzem ślimaka, 50 ml",(54),48.99,69.99,/orientana-krem-do-twarzy-ze-sluzem-slimaka-50ml-000000000000299731.html
Miya Cosmetics Secret Glow,"rozświetlający krem do twarzy z witaminami, 30 ml",(50),38.99,38.99,/miya-cosmetics-rozswietlajacy-krem-do-twarzy-z-witaminami-30-ml-000000000000352409.html
Tołpa Dermo Men,"krem ochronny SPF25 do twarzy i głowy, 40 ml",,30.79,43.99,/tolpa-krem-ochronny-spf25-do-twarzy-i-glowy-40-ml-000000000000404088.html
Tołpa Dermo Face Sebio,"max efekt, złuszczający koncentrat zwężający pory, 75 ml",(46),39.99,39.99,/tolpa-max-efekt-zluszczajacy-koncentrat-zwezajacy-pory-75-ml-000000000000362538.html
Bioliq Specialist,"krem detoksykujący niwelujący niedoskonałości na noc, 30 ml",(23),18.89,26.99,/bioliq-krem-detoksykujacy-niwelujacy-niedoskonalosci-na-noc-30ml-000000000000296194.html
Physiogel Codzienne Nawilżanie,"krem intensywny do skóry bardzo suchej i wrażliwej, 100 ml",,87.99,87.99,/physiogel-krem-intensywny-do-skory-bardzo-suchej-i-wrazliwej-100-ml-50703601.html
